Date,Open,High,Low,Close,Adj Close,Volume
2018-05-21,77.169998,77.720001,77.169998,77.720001,72.101265,295300
2018-05-22,76.849998,77.099998,76.339996,76.400002,70.876694,353000
2018-05-23,76.250000,76.290001,75.629997,75.959999,70.468498,327000
2018-05-24,76.550003,76.769997,76.290001,76.699997,71.155006,425900
2018-05-25,76.709999,77.080002,76.599998,76.820000,71.266327,407500
2018-05-29,76.650002,76.919998,76.349998,76.550003,71.015854,433200
2018-05-30,76.739998,76.750000,76.010002,76.230003,70.718987,385500
2018-05-31,76.260002,76.349998,75.370003,75.669998,70.199471,850500
2018-06-01,75.739998,76.129997,75.599998,76.019997,70.524162,404300
2018-06-04,76.430000,76.500000,76.000000,76.070000,70.570549,249800
2018-06-05,76.190002,76.190002,75.470001,75.730003,70.255142,314200
2018-06-06,74.709999,75.370003,74.400002,75.370003,69.921165,588400
2018-06-07,74.760002,75.019997,74.650002,74.779999,69.373810,366600
2018-06-08,74.419998,74.779999,74.309998,74.730003,69.327423,580400
2018-06-11,75.559998,75.580002,75.320000,75.360001,69.911880,418000
2018-06-12,75.669998,75.760002,75.430000,75.449997,69.995369,462600
2018-06-13,75.779999,76.000000,75.519997,75.790001,70.310799,542900
2018-06-14,74.580002,75.169998,74.389999,74.730003,69.327423,610100
2018-06-15,74.959999,74.989998,74.629997,74.760002,69.355263,631600
2018-06-18,73.870003,74.019997,73.589996,73.860001,68.520325,475600
2018-06-19,74.010002,74.410004,73.919998,74.349998,68.974899,449100
2018-06-20,74.970001,75.050003,74.639999,74.690002,69.290321,1121900
2018-06-21,74.900002,75.010002,74.040001,74.070000,68.715141,400900
2018-06-22,75.040001,76.080002,74.949997,75.830002,70.347900,725600
2018-06-25,75.940002,76.029999,75.610001,75.660004,70.190193,851700
2018-06-26,75.739998,76.120003,75.570000,75.800003,70.320068,435400
2018-06-27,76.239998,76.540001,75.559998,75.589996,70.125252,970900
2018-06-28,76.389999,76.669998,76.309998,76.500000,70.969467,586100
2018-06-29,77.019997,77.440002,76.680000,77.430000,71.832230,1279300
2018-07-02,77.480003,78.050003,77.480003,77.910004,72.277534,367200
2018-07-03,79.489998,79.769997,79.129997,79.430000,73.687645,1519900
2018-07-05,79.739998,80.019997,79.540001,79.989998,74.207153,490300
2018-07-06,80.410004,80.800003,80.360001,80.559998,74.735947,261400
2018-07-09,80.580002,80.660004,80.040001,80.070000,74.281372,1125900
2018-07-10,80.059998,80.250000,79.949997,80.129997,74.337036,445500
2018-07-11,79.849998,80.250000,79.589996,79.750000,73.984505,275500
2018-07-12,79.529999,79.809998,79.279999,79.389999,73.650528,386600
2018-07-13,79.250000,79.699997,79.220001,79.699997,73.938118,325600
2018-07-16,79.830002,80.120003,79.769997,79.910004,74.132950,255000
2018-07-17,79.070000,79.370003,79.040001,79.139999,73.418602,491800
2018-07-18,79.599998,79.730003,79.220001,79.610001,73.854630,383300
2018-07-19,80.169998,80.410004,79.739998,80.190002,74.392700,278700
2018-07-20,80.870003,81.500000,80.800003,81.430000,75.543053,478900
2018-07-23,81.580002,81.639999,81.059998,81.110001,75.246185,317300
2018-07-24,80.470001,80.849998,80.330002,80.400002,74.587517,493200
2018-07-25,80.330002,80.889999,80.029999,80.860001,75.014259,1238000
2018-07-26,82.099998,82.190002,81.660004,81.660004,75.756432,659500
2018-07-27,81.660004,81.849998,81.519997,81.559998,75.663651,286000
2018-07-30,81.959999,82.169998,81.809998,82.000000,76.071838,203200
2018-07-31,81.809998,81.849998,81.349998,81.510002,75.617271,256400
2018-08-01,81.349998,81.589996,80.860001,81.029999,75.171967,299300
2018-08-02,81.589996,81.739998,81.089996,81.430000,75.543053,471600
2018-08-03,81.320000,82.029999,81.300003,81.959999,76.034737,280700
2018-08-06,81.669998,82.000000,81.580002,81.820000,75.904854,133800
2018-08-07,82.250000,82.419998,82.199997,82.349998,76.396538,268600
2018-08-08,82.290001,82.459999,82.050003,82.430000,76.470757,262400
2018-08-09,82.360001,82.529999,82.279999,82.300003,76.350151,176600
2018-08-10,81.410004,81.559998,80.760002,81.010002,75.153427,249200
2018-08-13,81.110001,81.260002,80.959999,81.059998,75.199806,168400
2018-08-14,81.500000,81.739998,81.370003,81.629997,75.728592,512800
2018-08-15,81.040001,81.790001,80.959999,81.750000,75.839920,253200
2018-08-16,81.480003,81.690002,81.419998,81.480003,75.589439,216500
2018-08-17,81.279999,82.120003,81.260002,82.050003,76.118233,897900
2018-08-20,82.160004,82.540001,82.080002,82.489998,76.526421,598400
2018-08-21,83.059998,83.199997,82.809998,83.019997,77.018097,868300
2018-08-22,83.150002,83.160004,82.580002,82.709999,76.730515,304600
2018-08-23,82.870003,82.959999,82.449997,82.639999,76.665581,262700
2018-08-24,82.720001,83.080002,82.660004,82.779999,76.795456,185500
2018-08-27,82.970001,83.400002,82.949997,83.379997,77.352074,294000
2018-08-28,83.339996,83.559998,83.059998,83.089996,77.083046,403700
2018-08-29,83.769997,83.949997,83.570000,83.949997,77.880867,239200
2018-08-30,83.650002,83.809998,83.349998,83.430000,77.398460,450800
2018-08-31,83.849998,84.150002,83.550003,83.750000,77.695335,259100
2018-09-04,82.330002,82.650002,82.279999,82.610001,76.637741,289400
2018-09-05,82.120003,82.500000,82.080002,82.309998,76.359428,303300
2018-09-06,82.279999,82.970001,82.250000,82.930000,76.934608,251600
2018-09-07,82.879997,83.440002,82.660004,82.940002,76.943893,276600
2018-09-10,83.410004,83.750000,83.279999,83.349998,77.324249,269400
2018-09-11,83.209999,83.220001,82.620003,82.959999,76.962433,411500
2018-09-12,83.430000,83.870003,83.400002,83.790001,77.732437,254200
2018-09-13,84.160004,84.180000,83.820000,84.029999,77.955078,206200
2018-09-14,84.220001,84.220001,83.870003,84.010002,77.936539,185500
2018-09-17,83.860001,84.070000,83.709999,83.709999,77.658218,578800
2018-09-18,83.709999,83.940002,83.199997,83.239998,77.222198,231800
2018-09-19,82.660004,82.879997,82.529999,82.750000,76.767616,315300
2018-09-20,84.019997,84.459999,83.879997,84.370003,78.270508,388500
2018-09-21,84.309998,84.589996,83.970001,83.980003,77.908699,487300
2018-09-24,84.309998,84.589996,82.669998,82.669998,76.693405,282500
2018-09-25,82.709999,82.970001,82.599998,82.809998,76.823280,447800
2018-09-26,82.980003,83.769997,82.940002,83.690002,77.639671,671300
2018-09-27,83.250000,83.599998,83.019997,83.029999,77.027382,840000
2018-09-28,83.440002,83.940002,83.169998,83.199997,77.185089,431800
2018-10-01,83.550003,83.599998,83.309998,83.540001,77.500511,513500
2018-10-02,83.269997,83.589996,83.160004,83.470001,77.435570,688200
2018-10-03,83.800003,84.000000,83.589996,83.589996,77.546890,1205700
2018-10-04,82.260002,82.489998,82.040001,82.489998,76.526421,805000
2018-10-05,81.480003,81.739998,81.099998,81.440002,75.552330,426000
2018-10-08,81.260002,81.680000,81.250000,81.660004,75.756432,192100
2018-10-09,80.940002,81.629997,80.910004,81.510002,75.617271,306100
2018-10-10,82.250000,82.370003,80.949997,81.040001,75.181252,344800
2018-10-11,80.440002,80.480003,78.959999,79.169998,73.446426,998500
2018-10-12,80.220001,80.220001,78.980003,79.449997,73.706192,742000
2018-10-15,79.910004,80.080002,79.660004,79.779999,74.012344,250700
2018-10-16,80.680000,81.000000,80.599998,80.940002,75.088478,418900
2018-10-17,80.110001,80.180000,79.389999,79.599998,73.845352,605100
2018-10-18,79.650002,80.059998,79.290001,79.510002,73.761864,343700
2018-10-19,81.769997,82.980003,81.699997,82.860001,76.869675,518700
2018-10-22,83.379997,83.589996,83.010002,83.489998,77.454117,407200
2018-10-23,83.930000,84.029999,82.790001,83.849998,77.788094,380000
2018-10-24,83.959999,84.070000,83.010002,83.239998,77.222198,590400
2018-10-25,83.940002,84.169998,83.610001,83.940002,77.871590,375200
2018-10-26,84.129997,84.300003,83.290001,83.839996,77.778824,803000
2018-10-29,83.419998,83.690002,82.650002,82.889999,76.897507,405000
2018-10-30,83.379997,84.230003,83.250000,84.160004,78.075691,420700
2018-10-31,84.160004,84.620003,83.919998,84.279999,78.187012,374200
2018-11-01,84.699997,84.879997,84.330002,84.800003,78.669418,287600
2018-11-02,84.199997,84.330002,83.290001,83.750000,77.695335,923600
2018-11-05,84.230003,84.279999,83.809998,83.949997,77.880867,765700
2018-11-06,84.010002,84.190002,83.800003,84.180000,78.094246,485200
2018-11-07,84.470001,84.669998,84.290001,84.669998,78.548820,480500
2018-11-08,84.680000,84.879997,84.230003,84.370003,78.270508,793000
2018-11-09,84.779999,84.940002,84.580002,84.870003,78.734360,499900
2018-11-12,84.459999,84.589996,84.120003,84.120003,78.038582,546600
2018-11-13,83.709999,84.330002,83.589996,84.269997,78.177734,578000
2018-11-14,84.070000,84.070000,83.190002,83.389999,77.361359,249900
2018-11-15,83.989998,84.000000,83.129997,83.650002,77.602562,451000
2018-11-16,83.620003,84.500000,83.620003,84.269997,78.177734,296800
2018-11-19,84.089996,84.260002,83.400002,83.529999,77.491234,822600
2018-11-20,83.529999,84.129997,83.449997,83.769997,77.713882,1025100
2018-11-21,83.860001,84.699997,83.750000,84.389999,78.289055,831800
2018-11-23,84.239998,84.900002,84.139999,84.599998,78.483871,115800
2018-11-26,84.639999,84.830002,84.480003,84.660004,78.539543,227400
2018-11-27,84.889999,84.919998,84.410004,84.800003,78.669418,1054900
2018-11-28,84.660004,85.080002,84.070000,85.050003,78.901352,796100
2018-11-29,85.449997,85.589996,85.239998,85.389999,79.216766,1926500
2018-11-30,85.410004,85.510002,85.029999,85.220001,79.059052,369700
2018-12-03,85.370003,85.570000,84.970001,85.449997,79.272430,318400
2018-12-04,86.320000,86.500000,85.320000,85.400002,79.226044,394600
2018-12-06,84.330002,84.750000,83.610001,84.730003,78.604485,724500
2018-12-07,85.489998,85.690002,85.000000,85.209999,79.049774,1481800
2018-12-10,85.379997,85.389999,83.919998,84.470001,78.363281,607100
2018-12-11,85.550003,85.589996,84.910004,85.190002,79.031227,2410400
2018-12-12,85.889999,86.410004,85.709999,86.099998,79.875435,2416500
2018-12-13,86.010002,86.099998,84.900002,85.139999,78.984840,1408100
2018-12-14,84.459999,84.610001,83.430000,83.500000,77.463402,1078700
2018-12-17,84.050003,84.070000,82.510002,82.779999,76.795456,526400
2018-12-18,82.800003,82.900002,81.849998,81.970001,76.044014,644900
2018-12-19,82.510002,82.720001,81.290001,81.500000,75.607994,812300
2018-12-20,81.949997,81.949997,81.050003,81.260002,75.385345,947300
2018-12-21,81.709999,82.290001,80.779999,80.779999,74.940041,677500
2018-12-24,81.080002,81.290001,79.930000,80.040001,74.253540,297600
2018-12-26,80.660004,80.949997,79.660004,80.900002,75.051369,544500
2018-12-27,79.360001,80.589996,78.620003,79.529999,73.780403,1385300
2018-12-28,81.529999,81.580002,80.610001,80.720001,74.884377,722800
2018-12-31,80.970001,81.250000,80.699997,80.959999,75.107025,380000
2019-01-02,80.599998,80.839996,80.040001,80.169998,74.374146,686200
2019-01-03,81.949997,82.379997,81.889999,82.209999,76.266655,1113500
2019-01-04,82.480003,83.599998,82.230003,83.589996,77.546890,673200
2019-01-07,82.769997,82.900002,82.389999,82.709999,76.730515,665900
2019-01-08,83.169998,83.360001,82.760002,82.970001,76.971718,457700
2019-01-09,83.389999,83.900002,83.370003,83.739998,77.686050,458100
2019-01-10,84.370003,84.820000,84.279999,84.389999,78.289055,689000
2019-01-11,84.430000,84.800003,84.309998,84.510002,78.400383,407900
2019-01-14,84.360001,84.790001,84.349998,84.430000,78.326172,310100
2019-01-15,84.580002,85.089996,84.489998,84.690002,78.567375,221800
2019-01-16,83.940002,84.139999,83.699997,84.010002,77.936539,330000
2019-01-17,84.029999,84.610001,84.029999,84.519997,78.409660,291800
2019-01-18,84.839996,85.010002,84.510002,84.629997,78.511711,299100
2019-01-22,84.660004,84.720001,84.089996,84.169998,78.084969,499700
2019-01-23,84.900002,85.040001,84.500000,84.650002,78.530266,290900
2019-01-24,85.220001,85.250000,84.720001,85.129997,78.975555,447300
2019-01-25,84.680000,85.050003,84.300003,84.540001,78.428223,351400
2019-01-28,84.660004,85.370003,84.620003,85.300003,79.133278,1062200
2019-01-29,86.180000,86.820000,86.160004,86.750000,80.478439,535600
2019-01-30,86.790001,87.209999,86.589996,87.059998,80.766029,931000
2019-01-31,86.790001,87.250000,86.559998,87.239998,80.933022,399300
2019-02-01,86.849998,87.010002,86.440002,86.660004,80.394951,407700
2019-02-04,86.199997,86.239998,85.790001,86.230003,79.996033,376600
2019-02-05,86.910004,87.459999,86.839996,87.260002,80.951576,290000
2019-02-06,87.260002,87.290001,86.570000,86.620003,80.357841,357400
2019-02-07,86.760002,86.779999,85.949997,86.150002,79.921822,181400
2019-02-08,86.190002,86.790001,86.059998,86.739998,80.469170,545800
2019-02-11,86.150002,86.339996,86.000000,86.110001,79.884720,357300
2019-02-12,85.370003,85.970001,85.320000,85.790001,79.587845,196000
2019-02-13,85.699997,86.040001,85.610001,85.800003,79.597130,221300
2019-02-14,88.019997,88.080002,87.250000,87.550003,81.220612,436800
2019-02-15,88.379997,88.900002,88.330002,88.820000,82.398796,405900
2019-02-19,89.230003,89.540001,89.129997,89.260002,82.806984,768400
2019-02-20,90.470001,90.720001,90.300003,90.540001,83.994446,759400
2019-02-21,91.419998,91.769997,91.269997,91.629997,85.005646,516900
2019-02-22,90.540001,91.209999,90.480003,91.040001,84.458298,307900
2019-02-25,91.290001,91.349998,90.720001,91.000000,84.421188,920900
2019-02-26,91.309998,91.580002,91.099998,91.099998,84.513962,656200
2019-02-27,90.360001,90.669998,89.949997,89.980003,83.474937,494700
2019-02-28,90.769997,90.889999,90.330002,90.330002,83.799629,393500
2019-03-01,90.699997,90.940002,90.550003,90.760002,84.198540,625400
2019-03-04,91.250000,91.269997,90.610001,90.949997,84.374802,398800
2019-03-05,90.809998,91.720001,90.779999,91.629997,85.005646,637900
2019-03-06,90.989998,91.389999,90.830002,91.220001,84.625290,292000
2019-03-07,92.150002,92.250000,91.459999,91.510002,84.894318,316100
2019-03-08,91.820000,92.320000,91.720001,91.940002,85.293243,420300
2019-03-11,91.680000,92.220001,91.639999,92.160004,85.497337,389400
2019-03-12,91.889999,92.339996,91.800003,92.250000,85.580826,282400
2019-03-13,92.849998,93.139999,92.379997,93.050003,86.322990,461400
2019-03-14,93.900002,94.379997,93.849998,94.099998,87.297081,372500
2019-03-15,94.150002,94.250000,93.470001,93.500000,86.740456,531900
2019-03-18,94.000000,94.360001,93.839996,94.320000,87.501175,488500
2019-03-19,94.980003,95.070000,94.309998,94.459999,87.631058,249200
2019-03-20,94.519997,95.639999,94.300003,95.099998,88.224785,1074700
2019-03-21,95.919998,96.199997,95.760002,96.199997,89.245262,429900
2019-03-22,94.879997,95.290001,94.150002,94.169998,87.362015,300100
2019-03-25,94.580002,94.900002,94.320000,94.570000,87.733101,415100
2019-03-26,95.519997,96.120003,95.379997,95.739998,88.818512,334600
2019-03-27,95.480003,96.139999,95.169998,95.599998,88.688637,288300
2019-03-28,95.870003,96.040001,95.360001,95.529999,88.623695,407700
2019-03-29,95.290001,95.400002,95.070000,95.320000,88.428879,431700
2019-04-01,95.110001,95.169998,94.559998,94.709999,87.862984,367200
2019-04-02,94.660004,94.989998,94.440002,94.910004,88.048523,323000
2019-04-03,95.089996,95.800003,95.040001,95.690002,88.772141,416600
2019-04-04,95.129997,95.550003,95.099998,95.540001,88.632973,347500
2019-04-05,95.500000,95.879997,95.459999,95.599998,88.688637,276700
2019-04-08,96.019997,96.040001,95.489998,95.629997,88.716469,250200
2019-04-09,96.250000,96.800003,96.059998,96.690002,89.699837,296000
2019-04-10,96.529999,96.989998,96.489998,96.660004,89.672012,262200
2019-04-11,96.129997,96.269997,95.809998,96.050003,89.106110,232100
2019-04-12,95.230003,95.709999,95.050003,95.550003,88.642258,412800
2019-04-15,93.720001,94.139999,93.510002,94.080002,87.278526,704700
2019-04-16,94.250000,94.480003,93.980003,94.110001,87.306351,978500
2019-04-17,93.540001,94.360001,93.459999,94.339996,87.519722,404400
2019-04-18,94.540001,94.769997,94.230003,94.709999,87.862984,421400
2019-04-22,94.849998,94.849998,94.379997,94.779999,87.927917,478500
2019-04-23,94.720001,95.309998,94.650002,95.089996,88.215500,1001500
2019-04-24,95.379997,95.699997,95.059998,95.279999,88.391777,1512900
2019-04-25,94.720001,95.570000,94.669998,95.349998,88.456703,1119000
2019-04-26,95.400002,95.849998,95.250000,95.800003,88.874176,445500
2019-04-29,95.459999,95.860001,95.379997,95.790001,88.864906,222500
2019-04-30,95.830002,96.629997,95.769997,96.529999,89.551407,550700
2019-05-01,96.559998,96.980003,96.000000,96.120003,89.171051,1017700
2019-05-02,95.720001,95.790001,95.400002,95.650002,88.735023,294500
2019-05-03,95.849998,95.879997,95.500000,95.760002,88.837074,273500
2019-05-06,95.480003,96.239998,95.470001,96.150002,89.198883,267100
2019-05-07,95.839996,95.839996,95.120003,95.309998,88.419601,226500
2019-05-08,96.489998,96.889999,96.360001,96.639999,89.653450,417300
2019-05-09,96.290001,96.370003,95.540001,96.010002,89.068993,308500
2019-05-10,96.180000,97.000000,96.160004,97.000000,89.987427,468600
2019-05-13,96.389999,97.000000,96.190002,96.809998,89.811157,930400
2019-05-14,96.699997,96.849998,96.500000,96.620003,89.634895,258400
2019-05-15,96.879997,97.989998,96.870003,97.900002,90.822357,438000
2019-05-16,98.550003,99.459999,98.529999,99.339996,92.158257,251700
2019-05-17,98.919998,99.129997,98.669998,98.800003,91.657303,363700
2019-05-20,98.500000,98.900002,98.250000,98.660004,91.527412,325700
2019-05-21,98.419998,98.500000,97.839996,98.010002,90.924408,310400
2019-05-22,98.250000,99.080002,98.139999,98.910004,91.759354,357500
2019-05-23,98.559998,99.019997,98.410004,98.830002,91.685127,740700
2019-05-24,98.980003,99.150002,98.699997,99.080002,91.917053,360900
2019-05-28,98.309998,98.419998,97.500000,97.690002,90.627541,342300
2019-05-29,97.459999,97.839996,97.300003,97.750000,90.683205,290400
2019-05-30,97.470001,98.010002,97.470001,97.989998,90.905853,299800
2019-05-31,99.190002,99.330002,98.860001,99.160004,91.991280,461300
2019-06-03,100.669998,102.000000,100.370003,101.970001,94.598122,443400
2019-06-04,101.160004,101.190002,99.910004,100.400002,93.141624,317700
2019-06-05,101.000000,101.339996,100.830002,100.949997,93.651863,200200
2019-06-06,101.199997,101.730003,101.169998,101.419998,94.087891,222600
2019-06-07,102.220001,103.120003,102.180000,102.459999,95.052696,353200
2019-06-10,101.949997,102.430000,101.839996,102.180000,94.792938,374400
2019-06-11,102.010002,102.059998,101.680000,101.809998,94.449692,466600
2019-06-12,102.339996,102.629997,101.910004,101.940002,94.570290,189300
2019-06-13,101.860001,101.919998,101.279999,101.389999,94.060051,430200
2019-06-14,101.870003,101.980003,101.389999,101.709999,94.356918,428600
2019-06-17,101.379997,101.949997,101.360001,101.750000,94.394028,280200
2019-06-18,102.529999,102.550003,101.989998,102.220001,94.830048,661500
2019-06-19,101.449997,102.050003,101.080002,101.949997,94.579567,843400
